H NUM     Z    A ISOM  ABUNDANCE_MF  ISOTP
 # mod      526 dzeit  1.03E-10 agej  4.8518E-04
 # t9 =    9.913E+00 rho =    1.005E+10
 # densn  1.10065E+32
 # densp  2.96466E+29
 # densa  1.91531E+31
 # total_energy_flux_[erg/(g*s)]  0.00000E+00
  398    45. 102.   1   1.85355E-13  RH102
  399    45. 103.   1   1.46665E-12  RH103
  400    45. 104.   1   5.81608E-12  RH104
  401    45. 105.   1   2.76003E-11  RH105
  402    45. 106.   1   5.69746E-11  RH106
  403    45. 107.   1   1.68588E-10  RH107
  404    45. 108.   1   2.13019E-10  RH108
  405    46.  99.   1   2.17438E-21  PD 99
  406    46. 100.   1   7.52995E-20  PD100
  407    46. 101.   1   2.63979E-18  PD101
  408    46. 102.   1   5.03290E-17  PD102
  409    46. 103.   1   9.02050E-16  PD103
  410    46. 104.   1   7.48990E-15  PD104
  411    46. 105.   1   7.42036E-14  PD105
  412    46. 106.   1   3.37170E-13  PD106
  413    46. 107.   1   1.78379E-12  PD107
  414    46. 108.   1   4.68118E-12  PD108
  415    46. 109.   1   1.44384E-11  PD109
  416    46. 110.   1   2.12920E-11  PD110
  417    46. 111.   1   4.79693E-11  PD111
  418    46. 112.   1   3.99234E-11  PD112
  419    47. 101.   1   3.31261E-23  AG101
  420    47. 102.   1   1.62290E-21  AG102
  421    47. 103.   1   5.62380E-20  AG103
  422    47. 104.   1   1.15372E-18  AG104
  423    47. 105.   1   2.62600E-17  AG105
  424    47. 106.   1   2.53315E-16  AG106
  425    47. 107.   1   3.09868E-15  AG107
  426    47. 108.   1   1.56729E-14  AG108
  427    47. 109.   1   1.02109E-13  AG109
  428    47. 110.   1   3.11520E-13  AG110
  429    47. 111.   1   1.12964E-12  AG111
  430    47. 112.   1   2.22324E-12  AG112
  431    47. 113.   1   4.43496E-12  AG113
  432    48. 102.   1   6.30289E-27  CD102
  433    48. 103.   1   4.29001E-25  CD103
  434    48. 104.   1   2.24363E-23  CD104
  435    48. 105.   1   1.13409E-21  CD105
  436    48. 106.   1   2.62433E-20  CD106
  437    48. 107.   1   6.80221E-19  CD107
  438    48. 108.   1   7.78129E-18  CD108
  439    48. 109.   1   1.03199E-16  CD109
  440    48. 110.   1   6.72190E-16  CD110
  441    48. 111.   1   5.11089E-15  CD111
  442    48. 112.   1   1.81406E-14  CD112
  443    48. 113.   1   7.98840E-14  CD113
  444    48. 114.   1   1.65349E-13  CD114
  445    48. 115.   1   4.31716E-13  CD115
  446    48. 116.   1   5.65576E-13  CD116
