D CE     145    1.000000e-99 
D CE     146    1.000000e-99 
D PR     133    1.000000e-99 
D PR     134    1.000000e-99 
D PR     135    7.593220e-24 
D PR     136    6.419560e-24 
D PR     137    1.955140e-21 
D PR     138    4.166000e-22 
D PR     139    2.003640e-19 
D PR     140    5.164110e-21 
D PR     141    9.490100e-21 
D PR     142    1.000000e-99 
D PR     143    1.000000e-99 
D PR     144    1.000000e-99 
D PR     145    1.000000e-99 
D PR     146    1.000000e-99 
D PR     147    1.000000e-99 
D PR     148    1.000000e-99 
D PR     149    1.000000e-99 
D ND     134    1.218150e-25 
D ND     135    3.702170e-24 
D ND     136    4.261200e-21 
D ND     137    1.250980e-21 
D ND     138    2.663550e-18 
D ND     139    2.869840e-19 
D ND     140    1.285010e-15 
D ND     141    9.036100e-20 
D ND     142    1.995670e-17 
D ND     143    1.709730e-24 
D ND     144    4.670330e-25 
D ND     145    1.000000e-99 
D ND     146    1.000000e-99 
D ND     147    1.000000e-99 
D ND     148    1.000000e-99 
D ND     149    1.000000e-99 
D ND     150    1.000000e-99 
D ND     151    1.000000e-99 
D ND     152    1.000000e-99 
D PM     137    1.000000e-99 
D PM     138    1.000000e-99 
D PM     139    4.563460e-25 
D PM     140    3.490220e-23 
D PM     141    1.563280e-22 
D PM     142    9.718320e-22 
D PM     143    7.671710e-19 
D PM     144    2.178730e-25 
D PM     145    1.985610e-24 
D PM     146    1.000000e-99 
D PM     147    1.000000e-99 
D PM     148    1.000000e-99 
D PM     149    1.000000e-99 
D PM     150    1.000000e-99 
D PM     151    1.000000e-99 
D PM     152    1.000000e-99 
D PM     153    1.000000e-99 
D PM     154    1.000000e-99 
D SM     140    5.011770e-23 
D SM     141    4.612830e-21 
D SM     142    1.650750e-18 
D SM     143    5.291810e-19 
D SM     144    3.299760e-16 
D SM     145    9.326120e-23 
D SM     146    2.488340e-21 
D SM     147    5.043450e-25 
D SM     148    2.550620e-23 
D SM     149    1.000000e-99 
D SM     150    1.000000e-99 
D SM     151    1.000000e-99 
D SM     152    1.000000e-99 
D SM     153    1.000000e-99 
D SM     154    1.000000e-99 
D SM     155    1.000000e-99 
D SM     156    1.000000e-99 
D SM     157    1.000000e-99 
D SM     158    1.000000e-99 
D EU     143    1.000000e-99 
D EU     144    1.000000e-99 
D EU     145    7.932010e-25 
D EU     146    4.069210e-26 
D EU     147    7.436980e-25 
D EU     148    3.363740e-26 
D EU     149    1.386770e-23 
D EU     150    1.000000e-99 
D EU     151    2.681930e-26 
D EU     152    1.000000e-99 
D EU     153    1.000000e-99 
D EU     154    1.000000e-99 
D EU     155    1.000000e-99 
D EU     156    1.000000e-99 
D EU     157    1.000000e-99 
D EU     158    1.000000e-99 
D EU     159    1.000000e-99 
D GD     144    1.000000e-99 
D GD     145    2.378340e-25 
D GD     146    5.593730e-22 
D GD     147    5.790670e-26 
D GD     148    1.266120e-24 
D GD     149    2.382860e-23 
D GD     150    2.660460e-21 
D GD     151    1.409830e-24 
D GD     152    7.068510e-22 
D GD     153    1.000000e-99 
D GD     154    1.095580e-25 
D GD     155    1.000000e-99 
D GD     156    1.000000e-99 
D GD     157    1.000000e-99 
D GD     158    1.000000e-99 
D GD     159    1.000000e-99 
D GD     160    1.000000e-99 
D GD     161    1.000000e-99 
D GD     162    1.000000e-99 
D TB     147    1.000000e-99 
D TB     148    1.000000e-99 
D TB     149    1.000000e-99 
D TB     150    1.000000e-99 
D TB     151    3.680010e-25 
D TB     152    4.500520e-26 
D TB     153    7.727170e-23 
D TB     154    1.024700e-25 
D TB     155    4.441670e-23 
D TB     156    1.000000e-99 
D TB     157    4.731030e-27 
D TB     158    1.000000e-99 
D TB     159    1.000000e-99 
D TB     160    1.000000e-99 
D TB     161    1.000000e-99 
D TB     162    1.000000e-99 
D TB     163    1.000000e-99 
D TB     164    1.000000e-99 
D TB     165    1.000000e-99 
D DY     148    1.000000e-99 
D DY     149    1.000000e-99 
D DY     150    1.000000e-99 
D DY     151    1.000000e-99 
D DY     152    2.577060e-25 
D DY     153    1.380430e-24 
D DY     154    4.676350e-21 
D DY     155    6.734070e-22 
D DY     156    1.432900e-19 
D DY     157    9.328490e-24 
D DY     158    2.584280e-21 
D DY     159    3.648230e-26 
D DY     160    5.798110e-25 
D DY     161    1.000000e-99 
D DY     162    1.000000e-99 
D DY     163    1.000000e-99 
D DY     164    1.000000e-99 
D DY     165    1.000000e-99 
D DY     166    1.000000e-99 
D DY     167    1.000000e-99 
D DY     168    1.000000e-99 
D HO     153    1.000000e-99 
D HO     154    1.000000e-99 
D HO     155    6.066090e-24 
D HO     156    8.846140e-25 
D HO     157    8.019980e-22 
D HO     158    2.632380e-25 
D HO     159    2.229070e-21 
D HO     160    5.882350e-26 
D HO     161    1.791030e-24 
D HO     162    1.000000e-99 
D HO     163    1.000000e-99 
D HO     164    1.000000e-99 
D HO     165    1.000000e-99 
D HO     166    1.000000e-99 
D HO     167    1.000000e-99 
D HO     168    1.000000e-99 
D HO     169    1.000000e-99 
D ER     154    1.000000e-99 
D ER     155    1.000000e-99 
D ER     156    5.044240e-24 
D ER     157    5.274440e-25 
D ER     158    1.602690e-22 
D ER     159    1.277210e-19 
D ER     160    5.373960e-19 
D ER     161    1.586890e-21 
D ER     162    1.271920e-19 
D ER     163    1.883460e-24 
D ER     164    2.292670e-21 
D ER     165    1.349650e-26 
D ER     166    9.412190e-24 
