# Next cycle =   1501, run time to this point:     9.26E+00
# M | iter | titer | nsubt | < NRNW t/s > | nucnet99 t/s | last nvar1 | physics t/s 
 421      2      2      0     1.43970E-02     2.881E-02           82   3.24220E-02
 431      2      2      0     2.06920E-02     4.143E-02           79   5.44400E-02
 441      2      2      0     9.98550E-03     2.002E-02           70   2.17010E-02
 451      2      2      0     1.14150E-02     2.286E-02           68   2.66000E-02
 461      2      2      0     1.37435E-02     2.757E-02           56   3.44490E-02
 471      2      2      0     6.19350E-03     1.242E-02           54   2.00690E-02
# sum(solver_time) =  1.656E+01 sum(physics_time) =  1.433E+01
# Next cycle =   1507, run time to this point:     2.31E+01
# M | iter | titer | nsubt | < NRNW t/s > | nucnet99 t/s | last nvar1 | physics t/s 
   1      3      3      0     1.80817E-02     5.429E-02          609   3.92380E-02
  11      3      3      0     2.13320E-02     6.504E-02          611   3.99180E-02
  21      3      3      0     1.57260E-02     4.721E-02          625   2.01240E-02
  31      2      2      0     1.58240E-02     3.168E-02          634   1.96680E-02
  41      3      3      0     1.86020E-02     5.582E-02          629   2.29360E-02
  51      3      3      0     1.58290E-02     4.753E-02          623   2.43630E-02
  61      3      3      0     2.08993E-02     6.274E-02          613   2.07140E-02
  71      3      3      0     1.98067E-02     5.948E-02          610   2.90310E-02
  81      3      3      0     1.86403E-02     5.595E-02          606   3.11700E-02
  91      2      2      0     1.40995E-02     2.822E-02          596   1.94080E-02
 101      2      2      0     2.15560E-02     4.318E-02          580   3.74290E-02
 111      3      3      0     2.10250E-02     6.311E-02          539   4.44660E-02
 121      3      3      0     2.14220E-02     6.433E-02          507   2.73300E-02
 131      3      3      0     1.31030E-02     3.937E-02          495   2.30650E-02
 141      3      3      0     1.20410E-02     3.616E-02          490   2.83000E-02
 151      2      2      0     1.42980E-02     2.868E-02          478   3.21750E-02
 161      2      2      0     1.19480E-02     2.393E-02          151   2.60010E-02
 171      2      2      0     1.78550E-02     3.575E-02          149   2.82550E-02
 181      2      2      0     1.53545E-02     3.075E-02          159   4.21550E-02
 191      2      2      0     1.43230E-02     2.868E-02          180   3.18350E-02
 201      2      2      0     1.39335E-02     2.793E-02          200   3.38770E-02
 211      3      3      0     2.00990E-02     6.041E-02          143   5.33800E-02
 221      3      3      0     1.21420E-02     3.644E-02          221   2.21160E-02
 231      3      3      0     1.46090E-02     4.387E-02          237   2.97400E-02
 241      3      3      0     1.64673E-02     4.945E-02          204   3.87270E-02
 251      2      2      0     1.34650E-02     2.698E-02          161   2.37380E-02
 261      2      2      0     2.23630E-02     4.485E-02          139   5.59910E-02
 271      2      2      0     1.66435E-02     3.335E-02          128   2.60910E-02
 281      2      2      0     1.31930E-02     2.642E-02          119   2.30820E-02
 291      2      2      0     1.30330E-02     2.610E-02          111   2.11170E-02
 301      2      2      0     1.50850E-02     3.022E-02          109   3.66580E-02
 311      2      2      0     1.20810E-02     2.421E-02          108   3.85080E-02
 321      2      2      0     1.43355E-02     2.877E-02          104   2.68640E-02
 331      2      2      0     1.09010E-02     2.184E-02           97   2.65790E-02
 341      2      2      0     1.21120E-02     2.427E-02           97   2.89030E-02
 351      2      2      0     2.01460E-02     4.033E-02           96   5.13260E-02
 361      2      2      0     1.44970E-02     2.909E-02           91   3.57320E-02
 371      2      2      0     1.47430E-02     2.955E-02           88   2.97900E-02
 381      2      2      0     1.12115E-02     2.250E-02           85   3.20480E-02
 391      2      2      0     1.94115E-02     3.888E-02           85   3.10370E-02
 401      2      2      0     1.11185E-02     2.230E-02           84   2.80260E-02
 411      2      2      0     1.18325E-02     2.371E-02           84   2.61240E-02
 421      2      2      0     2.16830E-02     4.346E-02           83   4.76470E-02
 431      2      2      0     1.57090E-02     3.146E-02           80   2.66940E-02
 441      2      2      0     1.04415E-02     2.091E-02           73   3.30460E-02
 451      2      2      0     1.54685E-02     3.099E-02           69   4.04000E-02
 461      2      2      0     1.44705E-02     2.899E-02           66   2.94790E-02
 471      2      2      0     6.67550E-03     1.338E-02           54   2.59350E-02
# sum(solver_time) =  1.676E+01 sum(physics_time) =  1.439E+01
# Next cycle =   1508, run time to this point:     2.54E+01
# M | iter | titer | nsubt | < NRNW t/s > | nucnet99 t/s | last nvar1 | physics t/s 
   1      3      3      0     2.16350E-02     6.494E-02          607   3.45690E-02
  11      3      3      0     1.62570E-02     4.882E-02          608   2.70160E-02
  21      3      3      0     2.27880E-02     6.842E-02          625   2.01250E-02
  31      3      3      0     1.67213E-02     5.021E-02          634   2.48320E-02
  41      3      3      0     1.47533E-02     4.429E-02          630   2.18140E-02
  51      3      3      0     1.96010E-02     5.883E-02          624   2.07610E-02
  61      3      3      0     1.86657E-02     5.602E-02          613   2.50770E-02
  71      3      3      0     2.69000E-02     8.076E-02          610   2.23620E-02
  81      3      3      0     1.59810E-02     4.798E-02          606   3.31370E-02
  91      2      2      0     2.04625E-02     4.094E-02          598   4.26670E-02
 101      2      2      0     1.41345E-02     2.830E-02          589   2.34770E-02
 111      3      3      0     1.44970E-02     4.355E-02          548   2.54350E-02
 121      3      3      0     1.69767E-02     5.095E-02          511   3.26550E-02
 131      3      3      0     1.76283E-02     5.294E-02          496   3.66170E-02
 141      3      3      0     1.03233E-02     3.100E-02          492   2.56200E-02
 151      2      2      0     1.27395E-02     2.554E-02          476   3.53290E-02
 161      2      2      0     1.17400E-02     2.352E-02          150   2.64930E-02
 171      2      2      0     1.60185E-02     3.207E-02          149   4.25320E-02
 181      2      2      0     1.20970E-02     2.422E-02          158   2.17880E-02
 191      2      2      0     1.68855E-02     3.380E-02          171   3.15970E-02
 201      2      2      0     1.88980E-02     3.785E-02          199   2.64850E-02
 211      3      3      0     1.18427E-02     3.560E-02          143   2.51500E-02
 221      3      3      0     2.10800E-02     6.330E-02          146   5.66440E-02
 231      3      3      0     1.27807E-02     3.840E-02          216   3.26030E-02
 241      3      3      0     1.61287E-02     4.846E-02          205   3.20630E-02
 251      2      2      0     1.50990E-02     3.025E-02          165   3.71060E-02
 261      2      2      0     9.73600E-03     1.951E-02          141   2.35110E-02
 271      2      2      0     1.19940E-02     2.403E-02          131   3.07560E-02
 281      2      2      0     1.17950E-02     2.364E-02          125   2.61800E-02
 291      2      2      0     1.32545E-02     2.658E-02          111   4.99080E-02
 301      2      2      0     1.04900E-02     2.103E-02          109   2.84520E-02
 311      2      2      0     1.71600E-02     3.439E-02          108   3.24470E-02
 321      2      2      0     1.28995E-02     2.584E-02          104   2.39460E-02
 331      2      2      0     1.06895E-02     2.140E-02           99   2.36820E-02
 341      2      2      0     1.31580E-02     2.634E-02           97   3.66160E-02
 351      2      2      0     1.17250E-02     2.348E-02           96   2.39080E-02
 361      2      2      0     1.00370E-02     2.011E-02           91   2.50400E-02
 371      2      2      0     9.31200E-03     1.865E-02           88   2.21650E-02
 381      2      2      0     1.11145E-02     2.228E-02           85   2.74510E-02
 391      2      2      0     1.49660E-02     2.998E-02           85   2.52980E-02
 401      2      2      0     1.12305E-02     2.250E-02           84   2.60710E-02
 411      2      2      0     1.32985E-02     2.666E-02           84   3.65100E-02
